event_id,timestamp,hour,lat,lon,signal_type,mac,oui,vendor,rssi,channel,pattern
RF-001370,2026-04-26T09:19:30+00:00,9,33.218673,-117.390511,WiFi,94:65:2D:C6:9A:75,94:65:2D,OnePlus,-79,1,gathering_chow_hall
RF-004306,2026-04-26T17:36:18+00:00,17,33.212794,-117.39594,BT,F4:B8:5E:D4:BE:7E,F4:B8:5E,Kontakt-io,-76,39,device_dwell_vehiclepark
RF-003824,2026-04-26T09:31:59+00:00,9,33.20779,-117.401283,BT,60:A4:23:AB:7A:4D,60:A4:23,Bosch,-60,39,fixed_infra_motorpool
RF-003113,2026-04-26T17:43:34+00:00,17,33.215043,-117.394093,WiFi,DC:FB:48:71:D8:26,DC:FB:48,IntelCorp,-60,40,fixed_infra_offices
RF-001065,2026-04-26T16:20:45+00:00,16,33.218619,-117.390442,WiFi,94:65:2D:A1:3E:CB,94:65:2D,OnePlus,-69,36,gathering_chow_hall
RF-004471,2026-04-26T19:12:30+00:00,19,33.212548,-117.396166,BT,00:0B:7D:8F:49:58,00:0B:7D,Garmin,-65,39,device_dwell_vehiclepark
RF-000046,2026-04-26T23:43:26+00:00,23,33.210867,-117.397542,WiFi,F4:F5:D8:70:72:21,F4:F5:D8,Google,-62,40,device_dwell_gate
RF-000818,2026-04-26T22:25:58+00:00,22,33.210579,-117.397325,BT,E0:CB:BC:84:E7:35,E0:CB:BC,Cisco-Meraki,-78,38,device_dwell_gate
RF-004238,2026-04-26T11:28:20+00:00,11,33.21275,-117.396103,BT,AC:23:3F:F3:B1:56,AC:23:3F,BlueCharm,-62,38,device_dwell_vehiclepark
RF-004634,2026-04-26T04:30:33+00:00,4,33.213253,-117.390117,WiFi,00:1E:10:20:6C:BA,00:1E:10,Huawei,-91,40,ephemeral_perimeter
RF-004684,2026-04-26T21:13:24+00:00,21,33.213189,-117.389558,BT,00:1E:10:87:AC:F6,00:1E:10,Huawei,-92,37,ephemeral_perimeter
RF-003427,2026-04-26T10:46:35+00:00,10,33.215147,-117.393957,WiFi,F8:E4:FB:DA:BF:56,F8:E4:FB,Microsoft,-55,149,fixed_infra_offices
RF-003615,2026-04-26T10:14:27+00:00,10,33.215117,-117.39394,WiFi,B4:FB:E4:D0:5F:A7,B4:FB:E4,Ubiquiti,-46,149,fixed_infra_offices
RF-004181,2026-04-26T10:28:30+00:00,10,33.212875,-117.396002,BT,00:0B:7D:9A:FD:AE,00:0B:7D,Garmin,-58,38,device_dwell_vehiclepark
RF-000804,2026-04-26T20:50:50+00:00,20,33.210668,-117.397288,BT,E0:CB:BC:7C:B4:82,E0:CB:BC,Cisco-Meraki,-62,39,device_dwell_gate
RF-000830,2026-04-26T06:08:21+00:00,6,33.21047,-117.397128,WiFi,C0:91:34:9A:13:9D,C0:91:34,Fitbit,-58,11,device_dwell_gate
RF-004582,2026-04-26T15:04:24+00:00,15,33.212547,-117.39109,WiFi,00:1E:10:3B:54:BA,00:1E:10,Huawei,-88,11,ephemeral_perimeter
RF-003978,2026-04-26T13:28:58+00:00,13,33.207712,-117.401688,WiFi,00:17:E9:B1:46:AE,00:17:E9,TexasInstr,-85,36,fixed_infra_motorpool
RF-001165,2026-04-26T14:41:48+00:00,14,33.218263,-117.390888,BT,F4:F5:D8:4E:A4:0B,F4:F5:D8,Google,-54,39,gathering_chow_hall
RF-003135,2026-04-26T10:44:30+00:00,10,33.215231,-117.393896,WiFi,F8:E4:FB:DD:14:FA,F8:E4:FB,Microsoft,-55,44,fixed_infra_offices
RF-000463,2026-04-26T10:24:33+00:00,10,33.210785,-117.39737,WiFi,A8:96:75:3D:35:6E,A8:96:75,Apple,-62,36,device_dwell_gate
RF-004560,2026-04-26T23:09:22+00:00,23,33.213334,-117.390146,WiFi,06:11:22:A6:64:B4,06:11:22,Unknown,-85,36,ephemeral_perimeter
RF-001108,2026-04-26T19:05:35+00:00,19,33.218434,-117.390213,WiFi,94:65:2D:A7:F9:C8,94:65:2D,OnePlus,-54,1,gathering_chow_hall
RF-003756,2026-04-26T06:59:32+00:00,6,33.207868,-117.401653,BT,00:17:E9:E9:6A:CF,00:17:E9,TexasInstr,-78,38,fixed_infra_motorpool
RF-001930,2026-04-26T07:47:48+00:00,7,33.218468,-117.390589,WiFi,00:0B:7D:1A:19:D8,00:0B:7D,Garmin,-72,11,gathering_chow_hall
RF-001462,2026-04-26T18:47:22+00:00,18,33.218405,-117.390374,WiFi,C0:91:34:AC:6F:82,C0:91:34,Fitbit,-66,48,gathering_chow_hall
RF-003805,2026-04-26T19:52:50+00:00,19,33.208093,-117.401558,WiFi,00:08:54:2D:7A:99,00:08:54,Continental,-70,48,fixed_infra_motorpool
RF-001064,2026-04-26T18:31:36+00:00,18,33.218475,-117.390367,WiFi,00:0B:7D:AF:BA:1F,00:0B:7D,Garmin,-79,157,gathering_chow_hall
RF-002183,2026-04-26T17:25:12+00:00,17,33.210058,-117.396765,BT,F4:F5:D8:7F:A6:1A,F4:F5:D8,Google,-80,37,mobile_transit_road
RF-004303,2026-04-26T08:24:04+00:00,8,33.212826,-117.396382,BT,00:0B:7D:07:72:C9,00:0B:7D,Garmin,-69,38,device_dwell_vehiclepark
RF-002755,2026-04-26T17:41:05+00:00,17,33.215793,-117.392652,WiFi,A8:96:75:AA:D4:98,A8:96:75,Apple,-65,157,mobile_transit_road
RF-004585,2026-04-26T20:15:52+00:00,20,33.212984,-117.390872,BT,AC:67:B2:0F:DF:B6,AC:67:B2,Espressif,-94,38,ephemeral_perimeter
RF-000122,2026-04-26T20:52:40+00:00,20,33.210434,-117.397289,WiFi,F0:18:98:DB:C0:CF,F0:18:98,Apple,-71,36,device_dwell_gate
RF-000147,2026-04-26T23:12:41+00:00,23,33.210691,-117.397372,BT,AC:67:B2:B7:7C:32,AC:67:B2,Espressif,-55,37,device_dwell_gate
RF-001205,2026-04-26T18:34:00+00:00,18,33.218357,-117.390299,BT,A0:9E:1A:BC:97:D5,A0:9E:1A,Polar,-50,37,gathering_chow_hall
RF-001352,2026-04-26T11:28:36+00:00,11,33.218369,-117.390534,BT,C0:91:34:9D:C2:59,C0:91:34,Fitbit,-76,37,gathering_chow_hall
RF-000499,2026-04-26T07:34:51+00:00,7,33.210404,-117.397328,BT,E0:CB:BC:64:98:91,E0:CB:BC,Cisco-Meraki,-55,37,device_dwell_gate
RF-001760,2026-04-26T16:49:15+00:00,16,33.218458,-117.390783,WiFi,00:0B:7D:8E:E2:B6,00:0B:7D,Garmin,-68,48,gathering_chow_hall
RF-002964,2026-04-26T14:10:55+00:00,14,33.206266,-117.398888,WiFi,94:65:2D:2C:D2:AD,94:65:2D,OnePlus,-86,149,mobile_transit_road
RF-002097,2026-04-26T18:16:36+00:00,18,33.208867,-117.397843,WiFi,00:12:FB:2A:23:78,00:12:FB,Samsung,-74,1,mobile_transit_road
RF-002818,2026-04-26T19:22:13+00:00,19,33.212666,-117.394469,WiFi,F8:A4:5F:CF:D6:20,F8:A4:5F,Xiaomi,-78,36,mobile_transit_road
RF-003496,2026-04-26T12:39:32+00:00,12,33.21513,-117.394443,WiFi,DC:FB:48:85:6B:C4,DC:FB:48,IntelCorp,-70,149,fixed_infra_offices
RF-004164,2026-04-26T22:59:16+00:00,22,33.212827,-117.396695,BT,F4:B8:5E:91:C3:8D,F4:B8:5E,Kontakt-io,-71,37,device_dwell_vehiclepark
RF-001202,2026-04-26T15:15:39+00:00,15,33.218401,-117.390422,BT,F8:A4:5F:7A:16:FB,F8:A4:5F,Xiaomi,-72,39,gathering_chow_hall
RF-003062,2026-04-26T21:15:48+00:00,21,33.215297,-117.393926,WiFi,B4:FB:E4:B4:2C:B5,B4:FB:E4,Ubiquiti,-66,40,fixed_infra_offices
RF-004054,2026-04-26T15:56:03+00:00,15,33.207648,-117.401102,BT,AC:67:B2:12:E8:77,AC:67:B2,Espressif,-81,38,fixed_infra_motorpool
RF-004344,2026-04-26T16:34:18+00:00,16,33.212677,-117.396318,BT,00:0B:7D:AE:36:7D,00:0B:7D,Garmin,-76,37,device_dwell_vehiclepark
RF-004722,2026-04-26T01:25:58+00:00,1,33.212713,-117.389988,WiFi,02:00:00:38:B1:71,02:00:00,Unknown,-87,48,ephemeral_perimeter
RF-004817,2026-04-26T14:01:05+00:00,14,33.209741,-117.403829,BT,06:11:22:59:72:4A,06:11:22,Unknown,-86,37,ephemeral_perimeter_w
RF-001821,2026-04-26T12:23:08+00:00,12,33.218444,-117.39087,BT,F0:18:98:97:D4:09,F0:18:98,Apple,-79,39,gathering_chow_hall
RF-001558,2026-04-26T13:17:19+00:00,13,33.218568,-117.390634,BT,C0:91:34:F4:2B:F3,C0:91:34,Fitbit,-59,39,gathering_chow_hall
RF-003688,2026-04-26T09:25:19+00:00,9,33.208013,-117.400885,BT,00:08:54:05:D4:AE,00:08:54,Continental,-67,37,fixed_infra_motorpool
RF-000682,2026-04-26T02:43:05+00:00,2,33.210585,-117.397069,WiFi,AC:67:B2:CB:3D:BE,AC:67:B2,Espressif,-63,36,device_dwell_gate
RF-004372,2026-04-26T06:25:47+00:00,6,33.212574,-117.396216,BT,AC:23:3F:8D:4F:7C,AC:23:3F,BlueCharm,-61,39,device_dwell_vehiclepark
RF-004620,2026-04-26T04:23:32+00:00,4,33.212449,-117.390167,WiFi,00:1E:10:D8:56:E1,00:1E:10,Huawei,-85,36,ephemeral_perimeter
RF-003057,2026-04-26T16:57:30+00:00,16,33.215121,-117.394209,WiFi,94:F6:65:90:C2:5A,94:F6:65,Ruckus,-63,149,fixed_infra_offices
RF-001830,2026-04-26T11:45:38+00:00,11,33.21824,-117.390673,BT,A0:9E:1A:C0:BF:6E,A0:9E:1A,Polar,-73,39,gathering_chow_hall
RF-004097,2026-04-26T09:21:07+00:00,9,33.207991,-117.400989,WiFi,00:17:E9:38:AD:8E,00:17:E9,TexasInstr,-71,1,fixed_infra_motorpool
RF-003863,2026-04-26T11:58:29+00:00,11,33.208025,-117.401575,BT,60:A4:23:F1:A7:84,60:A4:23,Bosch,-82,37,fixed_infra_motorpool
RF-001822,2026-04-26T13:38:37+00:00,13,33.218377,-117.390312,BT,00:0B:7D:2C:50:1F,00:0B:7D,Garmin,-61,38,gathering_chow_hall
RF-000519,2026-04-26T00:32:56+00:00,0,33.210495,-117.39738,WiFi,D0:17:6A:C9:E2:D0,D0:17:6A,Samsung,-64,157,device_dwell_gate
RF-001509,2026-04-26T13:06:28+00:00,13,33.218311,-117.390695,WiFi,F8:A4:5F:21:29:9C,F8:A4:5F,Xiaomi,-62,149,gathering_chow_hall
RF-002119,2026-04-26T10:40:01+00:00,10,33.216304,-117.392979,WiFi,00:1E:10:FE:75:FE,00:1E:10,Huawei,-75,11,mobile_transit_road
RF-001434,2026-04-26T06:02:22+00:00,6,33.218805,-117.390705,BT,A0:9E:1A:D8:87:FB,A0:9E:1A,Polar,-71,39,gathering_chow_hall
RF-002384,2026-04-26T07:45:10+00:00,7,33.220756,-117.390565,WiFi,D0:17:6A:B1:FC:20,D0:17:6A,Samsung,-70,157,mobile_transit_road
RF-001044,2026-04-26T06:02:36+00:00,6,33.218734,-117.390737,BT,00:0B:7D:FE:D0:3F,00:0B:7D,Garmin,-69,39,gathering_chow_hall
RF-003927,2026-04-26T08:46:12+00:00,8,33.208167,-117.401488,BT,F4:B8:5E:F5:88:93,F4:B8:5E,Kontakt-io,-78,39,fixed_infra_motorpool
RF-000164,2026-04-26T07:32:30+00:00,7,33.210483,-117.397487,WiFi,AC:67:B2:44:A6:0D,AC:67:B2,Espressif,-60,40,device_dwell_gate
RF-000834,2026-04-26T04:52:25+00:00,4,33.210589,-117.397016,BT,E0:CB:BC:B8:C5:9E,E0:CB:BC,Cisco-Meraki,-57,39,device_dwell_gate
RF-002436,2026-04-26T18:55:33+00:00,18,33.217754,-117.392162,WiFi,D0:17:6A:D1:AA:08,D0:17:6A,Samsung,-76,11,mobile_transit_road
RF-002677,2026-04-26T19:12:38+00:00,19,33.221091,-117.39029,WiFi,A8:96:75:A5:06:2E,A8:96:75,Apple,-71,44,mobile_transit_road
RF-000085,2026-04-26T12:57:19+00:00,12,33.210581,-117.397368,BT,AC:67:B2:1B:B0:67,AC:67:B2,Espressif,-77,38,device_dwell_gate
RF-002819,2026-04-26T07:06:47+00:00,7,33.204702,-117.398951,WiFi,94:65:2D:4B:6F:C8,94:65:2D,OnePlus,-86,157,mobile_transit_road
RF-002577,2026-04-26T18:21:42+00:00,18,33.218608,-117.390944,BT,78:25:AD:CC:2A:A1,78:25:AD,Samsung,-65,39,mobile_transit_road
RF-003750,2026-04-26T18:29:45+00:00,18,33.207735,-117.401063,WiFi,00:17:E9:36:2B:F0,00:17:E9,TexasInstr,-66,149,fixed_infra_motorpool
RF-001825,2026-04-26T14:30:19+00:00,14,33.218795,-117.390635,BT,3C:22:FB:7E:16:50,3C:22:FB,Apple,-68,39,gathering_chow_hall
RF-002745,2026-04-26T07:30:40+00:00,7,33.218757,-117.389906,BT,94:65:2D:B2:23:3E,94:65:2D,OnePlus,-90,38,mobile_transit_road
RF-002771,2026-04-26T10:03:29+00:00,10,33.219113,-117.391257,BT,F8:A4:5F:B0:61:96,F8:A4:5F,Xiaomi,-73,38,mobile_transit_road
RF-004373,2026-04-26T15:33:11+00:00,15,33.212592,-117.396077,BT,AC:23:3F:3D:0F:74,AC:23:3F,BlueCharm,-63,38,device_dwell_vehiclepark
RF-003334,2026-04-26T17:12:12+00:00,17,33.215667,-117.394136,WiFi,F8:E4:FB:30:52:B3,F8:E4:FB,Microsoft,-62,157,fixed_infra_offices
RF-002772,2026-04-26T15:06:15+00:00,15,33.211528,-117.395109,WiFi,94:65:2D:B3:B6:5D,94:65:2D,OnePlus,-69,157,mobile_transit_road
RF-003013,2026-04-26T12:28:05+00:00,12,33.214909,-117.394191,WiFi,94:B4:0F:D8:47:1B,94:B4:0F,Aruba,-62,1,fixed_infra_offices
RF-000978,2026-04-26T14:28:27+00:00,14,33.218209,-117.390057,BT,C0:91:34:70:B0:68,C0:91:34,Fitbit,-68,37,gathering_chow_hall
RF-001891,2026-04-26T15:44:21+00:00,15,33.218605,-117.390822,BT,78:25:AD:2C:24:BA,78:25:AD,Samsung,-50,37,gathering_chow_hall
RF-001209,2026-04-26T11:16:30+00:00,11,33.218628,-117.390784,WiFi,F8:A4:5F:EB:3A:EF,F8:A4:5F,Xiaomi,-75,6,gathering_chow_hall
RF-000673,2026-04-26T18:27:28+00:00,18,33.210566,-117.397044,WiFi,14:7D:DA:D8:36:43,14:7D:DA,Google,-72,44,device_dwell_gate
RF-004866,2026-04-26T03:16:23+00:00,3,33.209318,-117.40387,WiFi,AC:67:B2:7B:A0:23,AC:67:B2,Espressif,-80,149,ephemeral_perimeter_w
RF-001295,2026-04-26T13:08:02+00:00,13,33.218636,-117.389991,WiFi,F8:A4:5F:7C:F9:1C,F8:A4:5F,Xiaomi,-68,6,gathering_chow_hall
RF-001808,2026-04-26T18:00:34+00:00,18,33.218622,-117.390609,BT,94:65:2D:8D:52:8A,94:65:2D,OnePlus,-55,38,gathering_chow_hall
RF-002757,2026-04-26T11:27:42+00:00,11,33.205246,-117.399439,BT,D0:17:6A:C7:1E:7F,D0:17:6A,Samsung,-66,38,mobile_transit_road
RF-001629,2026-04-26T14:49:10+00:00,14,33.218317,-117.390829,WiFi,F4:F5:D8:63:11:75,F4:F5:D8,Google,-60,149,gathering_chow_hall
RF-001446,2026-04-26T20:25:10+00:00,20,33.218373,-117.390541,BT,C0:91:34:2C:C4:AA,C0:91:34,Fitbit,-73,39,gathering_chow_hall
RF-004476,2026-04-26T16:48:49+00:00,16,33.212609,-117.395838,BT,00:0B:7D:26:C2:24,00:0B:7D,Garmin,-59,37,device_dwell_vehiclepark
RF-003982,2026-04-26T16:40:14+00:00,16,33.207587,-117.401499,BT,60:A4:23:F6:F4:23,60:A4:23,Bosch,-77,38,fixed_infra_motorpool
RF-003995,2026-04-26T12:56:55+00:00,12,33.20741,-117.402073,BT,00:08:54:49:F2:31,00:08:54,Continental,-60,38,fixed_infra_motorpool
RF-004715,2026-04-26T16:44:36+00:00,16,33.213603,-117.39039,WiFi,AC:67:B2:35:E6:68,AC:67:B2,Espressif,-86,1,ephemeral_perimeter
RF-000827,2026-04-26T01:00:36+00:00,1,33.210571,-117.397518,WiFi,00:12:FB:4D:1C:10,00:12:FB,Samsung,-76,1,device_dwell_gate
RF-000536,2026-04-26T00:54:27+00:00,0,33.210555,-117.397387,BT,AC:67:B2:BF:0B:BE,AC:67:B2,Espressif,-71,37,device_dwell_gate
RF-000851,2026-04-26T09:56:34+00:00,9,33.210765,-117.397187,WiFi,14:7D:DA:76:3E:01,14:7D:DA,Google,-66,40,device_dwell_gate
RF-002634,2026-04-26T21:03:09+00:00,21,33.206653,-117.398711,WiFi,94:65:2D:6E:34:17,94:65:2D,OnePlus,-92,44,mobile_transit_road
RF-003937,2026-04-26T12:00:16+00:00,12,33.207571,-117.400742,BT,00:08:54:F8:06:AD,00:08:54,Continental,-61,37,fixed_infra_motorpool
RF-004051,2026-04-26T16:47:03+00:00,16,33.208026,-117.40154,BT,60:A4:23:3A:CD:96,60:A4:23,Bosch,-69,38,fixed_infra_motorpool
RF-000869,2026-04-26T21:03:35+00:00,21,33.210691,-117.397319,BT,F0:35:75:E6:AA:09,F0:35:75,Estimote,-61,38,device_dwell_gate
RF-000116,2026-04-26T12:33:20+00:00,12,33.210594,-117.397122,WiFi,AC:67:B2:7C:59:9C,AC:67:B2,Espressif,-64,157,device_dwell_gate
RF-004291,2026-04-26T16:52:02+00:00,16,33.212712,-117.396443,BT,00:0B:7D:4A:A3:C9,00:0B:7D,Garmin,-58,37,device_dwell_vehiclepark
RF-004827,2026-04-26T14:01:50+00:00,14,33.209593,-117.403683,WiFi,02:00:00:2A:38:6F,02:00:00,Unknown,-92,157,ephemeral_perimeter_w
RF-002044,2026-04-26T06:09:08+00:00,6,33.215626,-117.393193,WiFi,00:12:FB:74:EB:AD,00:12:FB,Samsung,-80,36,mobile_transit_road
RF-002051,2026-04-26T18:27:24+00:00,18,33.210415,-117.395124,BT,00:1E:10:08:E0:AE,00:1E:10,Huawei,-86,37,mobile_transit_road
RF-001653,2026-04-26T11:51:06+00:00,11,33.218607,-117.390465,WiFi,3C:22:FB:6D:9C:1F,3C:22:FB,Apple,-58,6,gathering_chow_hall
RF-002328,2026-04-26T12:25:30+00:00,12,33.209584,-117.397164,WiFi,00:1E:10:87:89:9B,00:1E:10,Huawei,-74,1,mobile_transit_road
RF-003163,2026-04-26T05:52:26+00:00,5,33.215005,-117.394045,WiFi,F8:E4:FB:2A:99:5D,F8:E4:FB,Microsoft,-56,48,fixed_infra_offices
RF-002467,2026-04-26T08:42:01+00:00,8,33.218209,-117.39181,WiFi,F8:A4:5F:9D:07:31,F8:A4:5F,Xiaomi,-86,11,mobile_transit_road
RF-003266,2026-04-26T08:41:00+00:00,8,33.215388,-117.393571,WiFi,94:B4:0F:3D:B5:CA,94:B4:0F,Aruba,-47,11,fixed_infra_offices
RF-002953,2026-04-26T17:23:26+00:00,17,33.216234,-117.392919,WiFi,00:1E:10:20:EC:DA,00:1E:10,Huawei,-83,40,mobile_transit_road
RF-000705,2026-04-26T04:17:10+00:00,4,33.210508,-117.397237,WiFi,AC:67:B2:B1:A3:D3,AC:67:B2,Espressif,-64,1,device_dwell_gate
RF-003236,2026-04-26T15:14:19+00:00,15,33.21517,-117.39391,WiFi,00:0C:14:2B:6D:72,00:0C:14,Cisco,-48,11,fixed_infra_offices
RF-000737,2026-04-26T11:17:06+00:00,11,33.210679,-117.39714,BT,F0:35:75:13:FC:B8,F0:35:75,Estimote,-76,37,device_dwell_gate
RF-002705,2026-04-26T13:31:06+00:00,13,33.204811,-117.399113,BT,A8:96:75:18:B2:D2,A8:96:75,Apple,-76,38,mobile_transit_road
RF-003383,2026-04-26T10:01:39+00:00,10,33.215281,-117.393882,WiFi,E0:CB:BC:F4:99:A2,E0:CB:BC,Cisco-Meraki,-68,157,fixed_infra_offices
RF-000704,2026-04-26T10:35:12+00:00,10,33.210337,-117.39725,BT,78:25:AD:E9:E8:F8,78:25:AD,Samsung,-63,37,device_dwell_gate
RF-000866,2026-04-26T21:54:09+00:00,21,33.210613,-117.396939,BT,F4:F5:D8:D0:F3:43,F4:F5:D8,Google,-67,38,device_dwell_gate
RF-003944,2026-04-26T03:16:00+00:00,3,33.20767,-117.401371,BT,AC:67:B2:27:61:3E,AC:67:B2,Espressif,-86,39,fixed_infra_motorpool
RF-000496,2026-04-26T20:30:37+00:00,20,33.210725,-117.397256,WiFi,E0:CB:BC:B6:DB:5B,E0:CB:BC,Cisco-Meraki,-63,1,device_dwell_gate
RF-003793,2026-04-26T10:30:43+00:00,10,33.207957,-117.401462,WiFi,00:17:E9:2F:DA:F6,00:17:E9,TexasInstr,-79,36,fixed_infra_motorpool
RF-004220,2026-04-26T23:56:36+00:00,23,33.212852,-117.396438,BT,AC:23:3F:C3:37:E6,AC:23:3F,BlueCharm,-64,37,device_dwell_vehiclepark
RF-001548,2026-04-26T17:41:41+00:00,17,33.218671,-117.390425,WiFi,F4:F5:D8:AE:50:1D,F4:F5:D8,Google,-74,1,gathering_chow_hall
RF-004337,2026-04-26T10:04:20+00:00,10,33.212956,-117.396132,BT,AC:23:3F:57:82:D6,AC:23:3F,BlueCharm,-63,39,device_dwell_vehiclepark
RF-000755,2026-04-26T21:36:40+00:00,21,33.210481,-117.397284,WiFi,00:12:FB:19:D6:21,00:12:FB,Samsung,-62,36,device_dwell_gate
RF-003111,2026-04-26T13:10:02+00:00,13,33.215197,-117.394313,WiFi,94:F6:65:F0:C0:38,94:F6:65,Ruckus,-49,1,fixed_infra_offices
RF-000289,2026-04-26T20:54:42+00:00,20,33.210511,-117.397211,WiFi,3C:22:FB:6C:BF:5E,3C:22:FB,Apple,-71,1,device_dwell_gate
RF-001170,2026-04-26T17:35:25+00:00,17,33.218489,-117.390394,WiFi,00:0B:7D:B9:FA:5E,00:0B:7D,Garmin,-68,36,gathering_chow_hall
RF-004855,2026-04-26T20:10:08+00:00,20,33.209219,-117.402299,BT,AC:67:B2:94:B1:A1,AC:67:B2,Espressif,-90,37,ephemeral_perimeter_w
RF-000627,2026-04-26T03:16:51+00:00,3,33.210606,-117.397408,BT,E0:CB:BC:DF:81:42,E0:CB:BC,Cisco-Meraki,-73,38,device_dwell_gate
RF-000002,2026-04-26T21:50:15+00:00,21,33.21079,-117.397124,WiFi,3C:22:FB:BF:09:3C,3C:22:FB,Apple,-70,44,device_dwell_gate
RF-001450,2026-04-26T11:04:35+00:00,11,33.218403,-117.39026,BT,F8:A4:5F:F3:9E:0D,F8:A4:5F,Xiaomi,-69,39,gathering_chow_hall
RF-002629,2026-04-26T10:02:26+00:00,10,33.217008,-117.392179,WiFi,94:65:2D:C3:E5:78,94:65:2D,OnePlus,-87,1,mobile_transit_road
RF-000049,2026-04-26T04:42:08+00:00,4,33.210618,-117.397335,WiFi,A8:96:75:6A:1D:21,A8:96:75,Apple,-74,36,device_dwell_gate
RF-003136,2026-04-26T13:57:48+00:00,13,33.215474,-117.39432,WiFi,B4:FB:E4:C5:41:CE,B4:FB:E4,Ubiquiti,-72,48,fixed_infra_offices
RF-002452,2026-04-26T14:52:46+00:00,14,33.217369,-117.392078,BT,00:12:FB:13:91:09,00:12:FB,Samsung,-78,38,mobile_transit_road
RF-000329,2026-04-26T14:27:46+00:00,14,33.210704,-117.397383,WiFi,F0:18:98:30:2A:10,F0:18:98,Apple,-74,48,device_dwell_gate
RF-004215,2026-04-26T18:16:11+00:00,18,33.212866,-117.395994,BT,00:0B:7D:69:A1:22,00:0B:7D,Garmin,-64,39,device_dwell_vehiclepark
RF-000336,2026-04-26T03:58:40+00:00,3,33.210656,-117.39712,WiFi,3C:22:FB:82:04:03,3C:22:FB,Apple,-73,157,device_dwell_gate
RF-003473,2026-04-26T12:44:34+00:00,12,33.215757,-117.394065,WiFi,94:F6:65:96:87:4F,94:F6:65,Ruckus,-72,44,fixed_infra_offices
RF-004388,2026-04-26T13:08:10+00:00,13,33.212643,-117.396411,BT,F0:35:75:86:B4:C5,F0:35:75,Estimote,-72,38,device_dwell_vehiclepark
RF-001380,2026-04-26T09:52:31+00:00,9,33.218617,-117.390401,BT,00:0B:7D:EB:A9:28,00:0B:7D,Garmin,-56,39,gathering_chow_hall
RF-003665,2026-04-26T17:09:20+00:00,17,33.207587,-117.400703,BT,AC:23:3F:A4:BA:86,AC:23:3F,BlueCharm,-72,38,fixed_infra_motorpool
RF-003284,2026-04-26T14:47:51+00:00,14,33.215236,-117.393911,WiFi,F8:E4:FB:58:FE:E3,F8:E4:FB,Microsoft,-68,1,fixed_infra_offices
RF-004203,2026-04-26T16:22:26+00:00,16,33.212765,-117.396261,BT,F4:B8:5E:98:3A:A9,F4:B8:5E,Kontakt-io,-63,39,device_dwell_vehiclepark
RF-001635,2026-04-26T16:27:03+00:00,16,33.218635,-117.39051,BT,F8:A4:5F:64:16:75,F8:A4:5F,Xiaomi,-67,37,gathering_chow_hall
RF-003988,2026-04-26T17:41:14+00:00,17,33.208091,-117.400974,BT,F4:B8:5E:42:E4:87,F4:B8:5E,Kontakt-io,-70,38,fixed_infra_motorpool
RF-003228,2026-04-26T14:14:41+00:00,14,33.214993,-117.393945,WiFi,B4:FB:E4:F1:12:34,B4:FB:E4,Ubiquiti,-68,11,fixed_infra_offices
RF-000338,2026-04-26T22:45:56+00:00,22,33.210559,-117.39752,WiFi,F0:18:98:A8:46:69,F0:18:98,Apple,-65,1,device_dwell_gate
RF-001584,2026-04-26T08:09:12+00:00,8,33.218411,-117.390753,BT,F8:A4:5F:C0:39:68,F8:A4:5F,Xiaomi,-57,37,gathering_chow_hall
RF-000817,2026-04-26T00:44:15+00:00,0,33.210651,-117.396994,BT,F4:F5:D8:D3:C5:B3,F4:F5:D8,Google,-56,39,device_dwell_gate
RF-002687,2026-04-26T18:12:06+00:00,18,33.21068,-117.395867,BT,D0:17:6A:35:49:76,D0:17:6A,Samsung,-67,38,mobile_transit_road
RF-004530,2026-04-26T02:48:48+00:00,2,33.212663,-117.39038,WiFi,02:00:00:32:8E:09,02:00:00,Unknown,-92,36,ephemeral_perimeter
RF-001905,2026-04-26T13:38:38+00:00,13,33.218934,-117.390465,BT,F4:F5:D8:1E:78:35,F4:F5:D8,Google,-65,39,gathering_chow_hall
RF-000368,2026-04-26T14:20:56+00:00,14,33.210534,-117.397249,WiFi,00:12:FB:23:A7:D3,00:12:FB,Samsung,-65,11,device_dwell_gate
RF-002718,2026-04-26T10:59:31+00:00,10,33.221293,-117.390176,BT,00:1E:10:03:CB:60,00:1E:10,Huawei,-66,39,mobile_transit_road
RF-003676,2026-04-26T14:57:58+00:00,14,33.207728,-117.40143,WiFi,F4:B8:5E:5E:78:21,F4:B8:5E,Kontakt-io,-67,48,fixed_infra_motorpool
RF-001590,2026-04-26T13:52:21+00:00,13,33.218578,-117.390325,WiFi,94:65:2D:28:FA:A3,94:65:2D,OnePlus,-54,40,gathering_chow_hall
RF-002060,2026-04-26T08:29:53+00:00,8,33.217746,-117.392327,WiFi,F8:A4:5F:46:C6:9F,F8:A4:5F,Xiaomi,-83,11,mobile_transit_road
RF-001909,2026-04-26T16:21:35+00:00,16,33.21821,-117.390863,BT,A0:9E:1A:67:83:EE,A0:9E:1A,Polar,-63,37,gathering_chow_hall
RF-001274,2026-04-26T14:38:22+00:00,14,33.218375,-117.39066,WiFi,C0:91:34:F2:11:41,C0:91:34,Fitbit,-68,1,gathering_chow_hall
RF-002520,2026-04-26T12:59:16+00:00,12,33.206161,-117.398384,BT,F0:18:98:89:B0:A3,F0:18:98,Apple,-84,39,mobile_transit_road
