item_id,nsn,nomenclature,fsc,qty_on_hand,qty_required,shortage,condition_code,location_id,responsible_marine,last_inventoried_date,days_since_inventory,unit_price_usd
ITM-1000164,2520-01-365-7104,Drive shaft U-joint (MTVR),2520,3,55,52,F,WHSE-A1-ALB,"SSgt Reyes, J.",2026-04-03,24,175
ITM-1000165,2520-01-528-3166,Torque converter (JLTV),2520,4,11,7,A,BIC-WHSE-1,"Cpl Iwamoto, K.",2026-03-29,29,2900
ITM-1000166,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",2520,8,9,1,A,WHSE-A2-ALB,"Cpl Boudreau, A.",2026-04-25,2,3450
ITM-1000167,2920-01-446-5219,Alternator 200A 28V (MTVR),2920,42,34,0,A,BIC-WHSE-1,"Sgt Pham, D.",2026-03-19,39,410
ITM-1000168,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),2920,78,56,0,F,WHSE-C1-ALB,"MSgt Quinones, V.",2026-03-09,49,605
ITM-1000169,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2940,76,53,0,F,BIC-CAGE-A,"Cpl Boudreau, A.",2026-02-18,68,24
ITM-1000170,2940-01-413-1984,Engine air filter element (HMMWV),2940,44,42,0,B,WHSE-A1-ALB,"Sgt Alvarado, M.",2026-03-18,40,58
ITM-1000171,2930-01-477-0631,Fuel filter / water separator (MTVR),2930,57,28,0,C,WHSE-A1-ALB,"Cpl Iwamoto, K.",2026-02-07,79,47
ITM-1000172,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),4720,93,46,0,B,BIC-CAGE-A,"SSgt Whitfield, T.",2026-04-15,12,95
ITM-1000173,4720-01-329-4512,Coolant hose (MTVR engine),4720,69,34,0,A,WHSE-C1-ALB,"Cpl Diallo, S.",2026-03-19,39,38
ITM-1000174,1680-01-651-2244,"Prop rotor blade, MV-22 (composite)",1680,17,8,0,F,WHSE-B2-BAR,"Sgt Pham, D.",2026-04-20,7,28500
ITM-1000175,2935-01-510-9923,"Fuel control, MV-22 engine",2935,8,10,2,H,WHSE-C1-ALB,"SSgt Reyes, J.",2026-04-05,22,12400
ITM-1000176,4730-01-441-2298,"Hydraulic seal kit, lift assy",4730,16,8,0,A,WHSE-A1-BAR,"Sgt Alvarado, M.",2026-03-20,38,240
ITM-1000177,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5305,72,36,0,H,WHSE-B1-ALB,"SSgt Whitfield, T.",2026-02-11,75,2
ITM-1000178,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5306,97,55,0,B,BIC-WHSE-2,"Sgt Carrillo, R.",2026-03-01,57,3
ITM-1000179,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),6140,93,59,0,A,WHSE-A1-ALB,"Cpl Iwamoto, K.",2026-03-29,29,138
ITM-1000180,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",5995,62,34,0,A,WHSE-B1-ALB,"Sgt Carrillo, R.",2026-03-26,32,84
ITM-1000181,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2610,68,34,0,B,WHSE-B2-BAR,"SSgt Whitfield, T.",2026-03-16,42,690
ITM-1000182,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2610,68,34,0,C,VBAY-01-BAR,"Cpl Boudreau, A.",2026-04-12,15,540
ITM-1000183,2540-01-565-2210,Ballistic glass window panel (JLTV),2540,16,10,0,A,BIC-CAGE-A,"MSgt Quinones, V.",2026-03-09,49,2400
ITM-1000184,1240-01-602-7715,"Optical sight assembly, M1A1",1240,10,8,0,A,VBAY-01-BAR,"SSgt Whitfield, T.",2026-03-08,50,18500
ITM-1000185,2895-01-462-3318,Winch cable assembly 200ft (M88A2),2895,75,43,0,A,BIC-WHSE-2,"Sgt Carrillo, R.",2026-02-07,79,410
ITM-1000186,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),2815,58,38,0,A,BIC-CAGE-A,"SSgt Whitfield, T.",2026-03-23,35,220
ITM-1000187,5965-01-411-7783,Intercom headset H-250/U,5965,84,42,0,B,BIC-CAGE-A,"GySgt Underwood, R.",2026-04-07,20,165
ITM-1000188,6135-01-301-8776,BA-5590 lithium primary battery (radio),6135,96,48,0,B,WHSE-C1-ALB,"MSgt Quinones, V.",2026-03-24,34,26
ITM-1000189,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),2810,8,12,4,C,BIC-WHSE-2,"Cpl Boudreau, A.",2026-03-09,49,47800
ITM-1000190,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",3040,15,9,0,C,BIC-CAGE-A,"Sgt Alvarado, M.",2026-04-21,6,8900
ITM-1000191,5340-01-122-4419,"Bracket, armor liner",5340,75,37,0,A,VBAY-01-BAR,"SSgt Whitfield, T.",2026-04-23,4,95
ITM-1000192,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1730,8,10,2,F,WHSE-A1-ALB,"Cpl Diallo, S.",2026-02-25,61,1180
ITM-1000193,2540-01-572-3041,"Seat, armored crew (driver)",2540,53,39,0,B,WHSE-B2-BAR,"SSgt Whitfield, T.",2026-04-02,25,2240
ITM-1000194,6130-01-651-1182,"Power distribution unit, vehicle",6130,53,44,0,A,WHSE-A1-ALB,"GySgt Underwood, R.",2026-03-13,45,1410
ITM-1000195,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",3110,58,34,0,F,WHSE-A1-ALB,"Cpl Diallo, S.",2026-03-01,57,387
ITM-1000196,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",3110,59,60,1,A,WHSE-A1-BAR,"GySgt Underwood, R.",2026-03-01,57,512
ITM-1000197,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",3110,15,8,0,A,BIC-CAGE-A,"Cpl Diallo, S.",2026-03-11,47,622
ITM-1000198,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",3110,11,13,2,C,WHSE-B2-BAR,"GySgt Underwood, R.",2026-02-19,67,745
ITM-1000199,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",3110,24,12,0,C,WHSE-C1-ALB,"Sgt Carrillo, R.",2026-02-27,59,4280
ITM-1000200,2530-01-621-3107,Brake rotor (MTVR),2530,81,41,0,A,BIC-WHSE-2,"SSgt Whitfield, T.",2026-04-10,17,215
ITM-1000201,2530-01-487-5511,Hydraulic brake caliper (JLTV),2530,111,55,0,A,VBAY-01-BAR,"Sgt Pham, D.",2026-04-05,22,320
ITM-1000202,2530-01-356-7711,Power steering pump (MTVR),2530,40,24,0,H,BIC-WHSE-2,"Cpl Diallo, S.",2026-03-03,55,1180
ITM-1000203,2520-01-365-7104,Drive shaft U-joint (MTVR),2520,37,50,13,B,WHSE-C1-ALB,"Cpl Henderson, B.",2026-02-07,79,175
ITM-1000204,2520-01-528-3166,Torque converter (JLTV),2520,11,6,0,A,WHSE-A2-ALB,"Sgt Alvarado, M.",2026-02-25,61,2900
ITM-1000205,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",2520,11,12,1,F,WHSE-A1-BAR,"Cpl Diallo, S.",2026-02-14,72,3450
ITM-1000206,2920-01-446-5219,Alternator 200A 28V (MTVR),2920,57,52,0,A,WHSE-B2-BAR,"Cpl Diallo, S.",2026-02-24,62,410
ITM-1000207,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),2920,17,58,41,A,WHSE-B2-BAR,"Sgt Pham, D.",2026-04-10,17,605
ITM-1000208,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2940,44,31,0,F,VBAY-01-BAR,"SSgt Reyes, J.",2026-03-14,44,24
ITM-1000209,2940-01-413-1984,Engine air filter element (HMMWV),2940,60,30,0,A,VBAY-01-BAR,"MSgt Quinones, V.",2026-03-26,32,58
ITM-1000210,2930-01-477-0631,Fuel filter / water separator (MTVR),2930,14,50,36,H,WHSE-B2-BAR,"Cpl Iwamoto, K.",2026-03-06,52,47
ITM-1000211,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),4720,79,39,0,H,BIC-CAGE-A,"Cpl Diallo, S.",2026-04-10,17,95
ITM-1000212,4720-01-329-4512,Coolant hose (MTVR engine),4720,39,19,0,F,VBAY-01-BAR,"Cpl Henderson, B.",2026-03-06,52,38
ITM-1000213,1680-01-651-2244,"Prop rotor blade, MV-22 (composite)",1680,7,9,2,A,BIC-WHSE-1,"SSgt Reyes, J.",2026-02-12,74,28500
ITM-1000214,2935-01-510-9923,"Fuel control, MV-22 engine",2935,13,12,0,A,BIC-WHSE-2,"SSgt Reyes, J.",2026-02-16,70,12400
ITM-1000215,4730-01-441-2298,"Hydraulic seal kit, lift assy",4730,0,8,8,A,WHSE-A2-ALB,"Cpl Boudreau, A.",2026-03-23,35,240
ITM-1000216,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5305,41,26,0,A,WHSE-A1-ALB,"Sgt Pham, D.",2026-03-04,54,2
ITM-1000217,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5306,9,41,32,H,BIC-CAGE-A,"Cpl Henderson, B.",2026-03-09,49,3
ITM-1000218,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),6140,60,50,0,F,WHSE-A1-BAR,"Sgt Alvarado, M.",2026-03-23,35,138
ITM-1000219,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",5995,66,52,0,B,WHSE-C1-ALB,"MSgt Quinones, V.",2026-03-15,43,84
ITM-1000220,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2610,61,44,0,A,WHSE-B1-ALB,"GySgt Underwood, R.",2026-03-25,33,690
ITM-1000221,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2610,79,52,0,B,BIC-WHSE-2,"Sgt Pham, D.",2026-02-07,79,540
ITM-1000222,2540-01-565-2210,Ballistic glass window panel (JLTV),2540,15,11,0,A,WHSE-A1-BAR,"Cpl Boudreau, A.",2026-04-22,5,2400
ITM-1000223,1240-01-602-7715,"Optical sight assembly, M1A1",1240,6,13,7,A,WHSE-B2-BAR,"Cpl Diallo, S.",2026-02-11,75,18500
ITM-1000224,2895-01-462-3318,Winch cable assembly 200ft (M88A2),2895,44,22,0,H,WHSE-A1-ALB,"MSgt Quinones, V.",2026-04-12,15,410
ITM-1000225,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),2815,93,46,0,C,BIC-CAGE-A,"SSgt Reyes, J.",2026-04-11,16,220
ITM-1000226,5965-01-411-7783,Intercom headset H-250/U,5965,42,34,0,A,VBAY-01-BAR,"MSgt Quinones, V.",2026-02-11,75,165
ITM-1000227,6135-01-301-8776,BA-5590 lithium primary battery (radio),6135,68,38,0,B,WHSE-B2-BAR,"Sgt Carrillo, R.",2026-04-15,12,26
ITM-1000228,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),2810,13,6,0,A,WHSE-A1-ALB,"Sgt Alvarado, M.",2026-04-12,15,47800
ITM-1000229,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",3040,18,9,0,B,WHSE-C1-ALB,"Sgt Carrillo, R.",2026-03-20,38,8900
ITM-1000230,5340-01-122-4419,"Bracket, armor liner",5340,133,66,0,F,BIC-CAGE-A,"Cpl Iwamoto, K.",2026-04-03,24,95
ITM-1000231,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1730,7,9,2,C,WHSE-A1-ALB,"SSgt Whitfield, T.",2026-04-24,3,1180
ITM-1000232,2540-01-572-3041,"Seat, armored crew (driver)",2540,111,55,0,B,WHSE-C1-ALB,"Cpl Diallo, S.",2026-03-12,46,2240
ITM-1000233,6130-01-651-1182,"Power distribution unit, vehicle",6130,80,53,0,A,WHSE-C1-ALB,"Sgt Pham, D.",2026-04-10,17,1410
ITM-1000234,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",3110,37,18,0,A,VBAY-01-BAR,"Sgt Carrillo, R.",2026-04-07,20,387
ITM-1000235,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",3110,71,55,0,C,WHSE-A2-ALB,"Sgt Pham, D.",2026-03-05,53,512
ITM-1000236,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",3110,2,14,12,H,WHSE-A1-BAR,"Cpl Diallo, S.",2026-04-08,19,622
ITM-1000237,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",3110,8,6,0,B,WHSE-B1-ALB,"Cpl Boudreau, A.",2026-03-28,30,745
ITM-1000238,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",3110,11,9,0,B,BIC-WHSE-1,"Sgt Pham, D.",2026-04-12,15,4280
ITM-1000239,2530-01-621-3107,Brake rotor (MTVR),2530,17,36,19,A,WHSE-A1-BAR,"Sgt Alvarado, M.",2026-04-03,24,215
ITM-1000240,2530-01-487-5511,Hydraulic brake caliper (JLTV),2530,74,37,0,B,BIC-WHSE-1,"Sgt Pham, D.",2026-03-05,53,320
ITM-1000241,2530-01-356-7711,Power steering pump (MTVR),2530,90,46,0,C,WHSE-C1-ALB,"SSgt Reyes, J.",2026-04-11,16,1180
ITM-1000242,2520-01-365-7104,Drive shaft U-joint (MTVR),2520,55,31,0,H,WHSE-B2-BAR,"Cpl Diallo, S.",2026-03-04,54,175
ITM-1000243,2520-01-528-3166,Torque converter (JLTV),2520,9,15,6,F,BIC-WHSE-2,"SSgt Reyes, J.",2026-03-06,52,2900
ITM-1000244,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",2520,16,9,0,B,VBAY-01-BAR,"Cpl Iwamoto, K.",2026-04-10,17,3450
ITM-1000245,2920-01-446-5219,Alternator 200A 28V (MTVR),2920,38,31,0,A,WHSE-B1-ALB,"Cpl Diallo, S.",2026-03-12,46,410
ITM-1000246,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),2920,51,35,0,A,WHSE-B2-BAR,"Cpl Boudreau, A.",2026-02-11,75,605
ITM-1000247,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2940,77,43,0,B,WHSE-A2-ALB,"Cpl Diallo, S.",2026-04-17,10,24
ITM-1000248,2940-01-413-1984,Engine air filter element (HMMWV),2940,80,40,0,A,BIC-WHSE-2,"MSgt Quinones, V.",2026-04-01,26,58
ITM-1000249,2930-01-477-0631,Fuel filter / water separator (MTVR),2930,0,36,36,A,WHSE-A2-ALB,"Cpl Henderson, B.",2026-04-24,3,47
ITM-1000250,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),4720,42,42,0,C,WHSE-A2-ALB,"Sgt Carrillo, R.",2026-03-03,55,95
ITM-1000251,4720-01-329-4512,Coolant hose (MTVR engine),4720,60,41,0,A,BIC-WHSE-2,"Sgt Pham, D.",2026-04-17,10,38
ITM-1000252,1680-01-651-2244,"Prop rotor blade, MV-22 (composite)",1680,21,10,0,H,BIC-WHSE-2,"Sgt Pham, D.",2026-03-12,46,28500
ITM-1000253,2935-01-510-9923,"Fuel control, MV-22 engine",2935,19,14,0,A,VBAY-01-BAR,"Cpl Diallo, S.",2026-02-23,63,12400
ITM-1000254,4730-01-441-2298,"Hydraulic seal kit, lift assy",4730,18,9,0,A,BIC-CAGE-A,"Cpl Boudreau, A.",2026-03-26,32,240
ITM-1000255,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5305,75,51,0,B,WHSE-A1-ALB,"SSgt Reyes, J.",2026-03-07,51,2
ITM-1000256,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5306,54,33,0,H,BIC-WHSE-2,"GySgt Underwood, R.",2026-02-28,58,3
ITM-1000257,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),6140,75,44,0,C,BIC-CAGE-A,"Cpl Iwamoto, K.",2026-04-16,11,138
ITM-1000258,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",5995,39,46,7,A,WHSE-A1-ALB,"Sgt Pham, D.",2026-03-27,31,84
ITM-1000259,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2610,67,41,0,A,WHSE-A1-ALB,"Cpl Boudreau, A.",2026-02-11,75,690
ITM-1000260,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2610,85,42,0,A,BIC-WHSE-2,"Cpl Iwamoto, K.",2026-02-08,78,540
ITM-1000261,2540-01-565-2210,Ballistic glass window panel (JLTV),2540,1,9,8,F,WHSE-A1-ALB,"Cpl Iwamoto, K.",2026-03-14,44,2400
ITM-1000262,1240-01-602-7715,"Optical sight assembly, M1A1",1240,6,10,4,B,WHSE-A2-ALB,"Cpl Boudreau, A.",2026-02-20,66,18500
ITM-1000263,2895-01-462-3318,Winch cable assembly 200ft (M88A2),2895,48,35,0,A,WHSE-A1-ALB,"MSgt Quinones, V.",2026-03-08,50,410
ITM-1000264,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),2815,44,45,1,A,VBAY-01-BAR,"SSgt Whitfield, T.",2026-03-04,54,220
ITM-1000265,5965-01-411-7783,Intercom headset H-250/U,5965,93,57,0,H,BIC-WHSE-1,"Cpl Boudreau, A.",2026-04-21,6,165
ITM-1000266,6135-01-301-8776,BA-5590 lithium primary battery (radio),6135,70,40,0,B,WHSE-B2-BAR,"Cpl Diallo, S.",2026-03-07,51,26
ITM-1000267,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),2810,17,8,0,F,BIC-WHSE-1,"Cpl Iwamoto, K.",2026-03-07,51,47800
ITM-1000268,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",3040,10,12,2,A,WHSE-A2-ALB,"SSgt Whitfield, T.",2026-02-09,77,8900
ITM-1000269,5340-01-122-4419,"Bracket, armor liner",5340,86,43,0,B,WHSE-A1-BAR,"Cpl Henderson, B.",2026-03-30,28,95
ITM-1000270,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1730,10,9,0,A,WHSE-A1-BAR,"Cpl Boudreau, A.",2026-03-14,44,1180
ITM-1000271,2540-01-572-3041,"Seat, armored crew (driver)",2540,31,80,49,B,WHSE-C1-ALB,"SSgt Reyes, J.",2026-04-11,16,2240
ITM-1000272,6130-01-651-1182,"Power distribution unit, vehicle",6130,35,44,9,A,WHSE-A2-ALB,"Sgt Pham, D.",2026-04-25,2,1410
ITM-1000273,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",3110,57,40,0,A,BIC-WHSE-1,"Sgt Carrillo, R.",2026-02-17,69,387
ITM-1000274,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",3110,60,32,0,B,WHSE-A2-ALB,"Cpl Iwamoto, K.",2026-02-27,59,512
ITM-1000275,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",3110,13,13,0,H,WHSE-A2-ALB,"SSgt Reyes, J.",2026-04-25,2,622
ITM-1000276,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",3110,20,10,0,A,BIC-WHSE-2,"Sgt Alvarado, M.",2026-03-30,28,745
ITM-1000277,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",3110,12,7,0,F,VBAY-01-BAR,"Cpl Boudreau, A.",2026-02-13,73,4280
ITM-1000278,2530-01-621-3107,Brake rotor (MTVR),2530,55,32,0,A,BIC-CAGE-A,"GySgt Underwood, R.",2026-04-04,23,215
ITM-1000279,2530-01-487-5511,Hydraulic brake caliper (JLTV),2530,27,27,0,A,BIC-WHSE-1,"GySgt Underwood, R.",2026-04-21,6,320
ITM-1000280,2530-01-356-7711,Power steering pump (MTVR),2530,80,40,0,B,BIC-WHSE-2,"Cpl Henderson, B.",2026-03-30,28,1180
ITM-1000281,2520-01-365-7104,Drive shaft U-joint (MTVR),2520,68,34,0,C,BIC-CAGE-A,"GySgt Underwood, R.",2026-04-01,26,175
ITM-1000282,2520-01-528-3166,Torque converter (JLTV),2520,12,7,0,F,BIC-CAGE-A,"Cpl Henderson, B.",2026-03-17,41,2900
ITM-1000283,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",2520,16,10,0,C,WHSE-C1-ALB,"Cpl Henderson, B.",2026-03-04,54,3450
ITM-1000284,2920-01-446-5219,Alternator 200A 28V (MTVR),2920,67,33,0,A,BIC-CAGE-A,"Sgt Alvarado, M.",2026-02-27,59,410
ITM-1000285,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),2920,47,44,0,A,WHSE-A2-ALB,"MSgt Quinones, V.",2026-02-19,67,605
ITM-1000286,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2940,85,48,0,C,VBAY-01-BAR,"Sgt Alvarado, M.",2026-03-01,57,24
ITM-1000287,2940-01-413-1984,Engine air filter element (HMMWV),2940,74,47,0,C,WHSE-C1-ALB,"MSgt Quinones, V.",2026-03-08,50,58
ITM-1000288,2930-01-477-0631,Fuel filter / water separator (MTVR),2930,60,48,0,B,WHSE-B2-BAR,"Sgt Alvarado, M.",2026-02-11,75,47
ITM-1000289,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),4720,74,63,0,B,WHSE-B2-BAR,"MSgt Quinones, V.",2026-03-26,32,95
ITM-1000290,4720-01-329-4512,Coolant hose (MTVR engine),4720,24,51,27,A,WHSE-A2-ALB,"Sgt Carrillo, R.",2026-04-19,8,38
ITM-1000291,1680-01-651-2244,"Prop rotor blade, MV-22 (composite)",1680,17,8,0,B,BIC-CAGE-A,"Cpl Iwamoto, K.",2026-03-06,52,28500
ITM-1000292,2935-01-510-9923,"Fuel control, MV-22 engine",2935,15,13,0,A,WHSE-A1-ALB,"GySgt Underwood, R.",2026-04-15,12,12400
ITM-1000293,4730-01-441-2298,"Hydraulic seal kit, lift assy",4730,13,11,0,A,WHSE-C1-ALB,"Sgt Carrillo, R.",2026-03-27,31,240
ITM-1000294,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5305,48,46,0,A,VBAY-01-BAR,"Cpl Boudreau, A.",2026-02-10,76,2
ITM-1000295,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5306,12,45,33,F,WHSE-A1-BAR,"Sgt Pham, D.",2026-02-22,64,3
ITM-1000296,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),6140,78,49,0,A,WHSE-B1-ALB,"Sgt Carrillo, R.",2026-04-05,22,138
ITM-1000297,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",5995,48,54,6,H,WHSE-A1-BAR,"MSgt Quinones, V.",2026-03-17,41,84
ITM-1000298,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2610,36,21,0,C,VBAY-01-BAR,"MSgt Quinones, V.",2026-03-27,31,690
ITM-1000299,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2610,23,43,20,B,WHSE-C1-ALB,"Sgt Pham, D.",2026-04-16,11,540
ITM-1000300,2540-01-565-2210,Ballistic glass window panel (JLTV),2540,15,9,0,C,WHSE-A2-ALB,"Sgt Pham, D.",2026-04-14,13,2400
ITM-1000301,1240-01-602-7715,"Optical sight assembly, M1A1",1240,14,11,0,A,BIC-WHSE-2,"SSgt Reyes, J.",2026-03-24,34,18500
ITM-1000302,2895-01-462-3318,Winch cable assembly 200ft (M88A2),2895,38,50,12,A,WHSE-A1-BAR,"Cpl Boudreau, A.",2026-03-04,54,410
ITM-1000303,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),2815,58,52,0,B,WHSE-A1-BAR,"Cpl Diallo, S.",2026-03-15,43,220
ITM-1000304,5965-01-411-7783,Intercom headset H-250/U,5965,53,50,0,H,WHSE-A1-ALB,"Cpl Boudreau, A.",2026-03-23,35,165
ITM-1000305,6135-01-301-8776,BA-5590 lithium primary battery (radio),6135,61,53,0,A,WHSE-B1-ALB,"Cpl Diallo, S.",2026-03-29,29,26
ITM-1000306,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),2810,19,9,0,B,WHSE-C1-ALB,"Cpl Henderson, B.",2026-03-21,37,47800
ITM-1000307,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",3040,16,8,0,A,WHSE-A1-ALB,"GySgt Underwood, R.",2026-03-01,57,8900
ITM-1000308,5340-01-122-4419,"Bracket, armor liner",5340,57,63,6,A,BIC-WHSE-2,"Cpl Boudreau, A.",2026-02-12,74,95
ITM-1000309,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1730,12,12,0,A,BIC-WHSE-2,"Sgt Carrillo, R.",2026-03-26,32,1180
ITM-1000310,2540-01-572-3041,"Seat, armored crew (driver)",2540,75,37,0,A,WHSE-B2-BAR,"SSgt Whitfield, T.",2026-04-12,15,2240
ITM-1000311,6130-01-651-1182,"Power distribution unit, vehicle",6130,69,34,0,B,VBAY-01-BAR,"MSgt Quinones, V.",2026-02-08,78,1410
ITM-1000312,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",3110,24,42,18,A,WHSE-B2-BAR,"Cpl Henderson, B.",2026-02-15,71,387
ITM-1000313,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",3110,17,40,23,A,WHSE-A1-BAR,"Cpl Diallo, S.",2026-02-14,72,512
ITM-1000314,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",3110,22,14,0,C,WHSE-B1-ALB,"SSgt Reyes, J.",2026-03-15,43,622
ITM-1000315,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",3110,21,13,0,A,VBAY-01-BAR,"Sgt Alvarado, M.",2026-04-25,2,745
ITM-1000316,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",3110,17,11,0,A,BIC-CAGE-A,"Cpl Iwamoto, K.",2026-02-12,74,4280
ITM-1000317,2530-01-621-3107,Brake rotor (MTVR),2530,55,46,0,C,BIC-CAGE-A,"Sgt Alvarado, M.",2026-03-31,27,215
ITM-1000318,2530-01-487-5511,Hydraulic brake caliper (JLTV),2530,42,40,0,A,WHSE-B1-ALB,"MSgt Quinones, V.",2026-04-15,12,320
ITM-1000319,2530-01-356-7711,Power steering pump (MTVR),2530,85,42,0,B,BIC-CAGE-A,"Cpl Boudreau, A.",2026-02-10,76,1180
ITM-1000320,2520-01-365-7104,Drive shaft U-joint (MTVR),2520,58,29,0,A,WHSE-B2-BAR,"Cpl Boudreau, A.",2026-04-11,16,175
ITM-1000321,2520-01-528-3166,Torque converter (JLTV),2520,9,13,4,F,VBAY-01-BAR,"Cpl Boudreau, A.",2026-04-22,5,2900
ITM-1000322,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",2520,19,9,0,B,WHSE-B2-BAR,"MSgt Quinones, V.",2026-02-20,66,3450
ITM-1000323,2920-01-446-5219,Alternator 200A 28V (MTVR),2920,45,47,2,A,VBAY-01-BAR,"Cpl Diallo, S.",2026-03-09,49,410
ITM-1000324,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),2920,52,59,7,H,WHSE-A1-ALB,"SSgt Reyes, J.",2026-04-05,22,605
ITM-1000325,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2940,117,58,0,A,WHSE-A2-ALB,"Sgt Carrillo, R.",2026-03-17,41,24
ITM-1000326,2940-01-413-1984,Engine air filter element (HMMWV),2940,34,37,3,A,BIC-CAGE-A,"GySgt Underwood, R.",2026-02-27,59,58
ITM-1000327,2930-01-477-0631,Fuel filter / water separator (MTVR),2930,65,39,0,B,VBAY-01-BAR,"Sgt Carrillo, R.",2026-04-21,6,47
ITM-1000328,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),4720,19,54,35,B,WHSE-A1-ALB,"GySgt Underwood, R.",2026-02-10,76,95
