date,work_order_id,platform,vehicle_id,pmcs_code,nsn,part_name,qty_consumed,subsystem
2026-03-16,WO-260316-00845,MTVR,MTVR-0161,Q,4720-01-329-4512,Coolant hose (MTVR engine),2,engine
2026-03-16,WO-260316-00846,MTVR,MTVR-0136,S,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",12,fasteners
2026-03-16,WO-260316-00847,MTVR,MTVR-0064,AN,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),3,electrical
2026-03-16,WO-260316-00848,MTVR,MTVR-0152,B,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2,tires
2026-03-16,WO-260316-00849,MTVR,MTVR-0154,D,6130-01-651-1182,"Power distribution unit, vehicle",1,electrical
2026-03-16,WO-260316-00850,LAV,LAV-0004,A,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",1,comms
2026-03-16,WO-260316-00851,LAV,LAV-0016,W,5965-01-411-7783,Intercom headset H-250/U,1,comms
2026-03-16,WO-260316-00852,JLTV,JLTV-0071,M,2520-01-528-3166,Torque converter (JLTV),1,transmission
2026-03-16,WO-260316-00853,JLTV,JLTV-0367,Q,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),11,fasteners
2026-03-16,WO-260316-00854,JLTV,JLTV-0367,S,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2,tires
2026-03-16,WO-260316-00855,JLTV,JLTV-0303,AN,6135-01-301-8776,BA-5590 lithium primary battery (radio),6,comms
2026-03-16,WO-260316-00856,AAV-7A1,AAV-7A1-0012,B,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",1,tracks
2026-03-16,WO-260316-00857,MV-22B,MV-22B-0016,D,1680-01-651-2244,"Prop rotor blade, MV-22 (composite)",1,rotor
2026-03-16,WO-260316-00858,M88A2,M88A2-0007,A,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),1,hydraulics
2026-03-16,WO-260316-00859,M88A2,M88A2-0012,W,2895-01-462-3318,Winch cable assembly 200ft (M88A2),1,winch
2026-03-16,WO-260316-00860,HMMWV,HMMWV-0147,M,2940-01-413-1984,Engine air filter element (HMMWV),5,engine
2026-03-17,WO-260317-00861,MTVR,MTVR-0037,Q,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",2,wheels
2026-03-17,WO-260317-00862,MTVR,MTVR-0300,S,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-03-17,WO-260317-00863,MTVR,MTVR-0008,AN,2530-01-356-7711,Power steering pump (MTVR),1,steering
2026-03-17,WO-260317-00864,MTVR,MTVR-0057,B,2920-01-446-5219,Alternator 200A 28V (MTVR),1,electrical
2026-03-17,WO-260317-00865,MTVR,MTVR-0211,D,2940-01-389-2196,Primary fuel/oil filter element (MTVR),6,engine
2026-03-17,WO-260317-00866,MTVR,MTVR-0133,A,2930-01-477-0631,Fuel filter / water separator (MTVR),4,engine
2026-03-17,WO-260317-00867,MTVR,MTVR-0111,W,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",7,fasteners
2026-03-17,WO-260317-00868,MTVR,MTVR-0300,M,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),1,electrical
2026-03-17,WO-260317-00869,MTVR,MTVR-0076,Q,2610-01-561-7748,Radial tire 395/85R20 (MTVR),1,tires
2026-03-17,WO-260317-00870,LAV,LAV-0050,S,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",1,comms
2026-03-17,WO-260317-00871,JLTV,JLTV-0100,AN,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",1,wheels
2026-03-17,WO-260317-00872,JLTV,JLTV-0011,B,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),15,fasteners
2026-03-17,WO-260317-00873,JLTV,JLTV-0271,D,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),1,tires
2026-03-17,WO-260317-00874,JLTV,JLTV-0359,A,6135-01-301-8776,BA-5590 lithium primary battery (radio),5,comms
2026-03-17,WO-260317-00875,HMMWV,HMMWV-0190,W,2940-01-413-1984,Engine air filter element (HMMWV),5,engine
2026-03-18,WO-260318-00876,MTVR,MTVR-0107,M,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-03-18,WO-260318-00877,MTVR,MTVR-0274,Q,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),1,engine
2026-03-18,WO-260318-00878,MTVR,MTVR-0178,S,2940-01-389-2196,Primary fuel/oil filter element (MTVR),3,engine
2026-03-18,WO-260318-00879,MTVR,MTVR-0228,AN,2930-01-477-0631,Fuel filter / water separator (MTVR),1,engine
2026-03-18,WO-260318-00880,MTVR,MTVR-0179,B,4720-01-329-4512,Coolant hose (MTVR engine),1,engine
2026-03-18,WO-260318-00881,MTVR,MTVR-0148,D,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",11,fasteners
2026-03-18,WO-260318-00882,MTVR,MTVR-0002,A,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2,tires
2026-03-18,WO-260318-00883,LAV,LAV-0055,W,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",1,comms
2026-03-18,WO-260318-00884,LAV,LAV-0007,M,5965-01-411-7783,Intercom headset H-250/U,1,comms
2026-03-18,WO-260318-00885,JLTV,JLTV-0274,Q,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",2,wheels
2026-03-18,WO-260318-00886,JLTV,JLTV-0373,S,2530-01-487-5511,Hydraulic brake caliper (JLTV),1,brakes
2026-03-18,WO-260318-00887,JLTV,JLTV-0036,AN,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5,fasteners
2026-03-18,WO-260318-00888,JLTV,JLTV-0149,B,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),1,tires
2026-03-18,WO-260318-00889,JLTV,JLTV-0366,D,6135-01-301-8776,BA-5590 lithium primary battery (radio),8,comms
2026-03-18,WO-260318-00890,M88A2,M88A2-0001,A,2895-01-462-3318,Winch cable assembly 200ft (M88A2),1,winch
2026-03-18,WO-260318-00891,HMMWV,HMMWV-0057,W,2940-01-413-1984,Engine air filter element (HMMWV),3,engine
2026-03-19,WO-260319-00892,MTVR,MTVR-0039,M,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-03-19,WO-260319-00893,MTVR,MTVR-0259,Q,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-03-19,WO-260319-00894,MTVR,MTVR-0051,S,2520-01-365-7104,Drive shaft U-joint (MTVR),1,transmission
2026-03-19,WO-260319-00895,MTVR,MTVR-0193,AN,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",1,transmission
2026-03-19,WO-260319-00896,MTVR,MTVR-0271,B,2920-01-446-5219,Alternator 200A 28V (MTVR),1,electrical
2026-03-19,WO-260319-00897,MTVR,MTVR-0068,D,2940-01-389-2196,Primary fuel/oil filter element (MTVR),3,engine
2026-03-19,WO-260319-00898,MTVR,MTVR-0244,A,2930-01-477-0631,Fuel filter / water separator (MTVR),1,engine
2026-03-19,WO-260319-00899,MTVR,MTVR-0114,W,4720-01-329-4512,Coolant hose (MTVR engine),3,engine
2026-03-19,WO-260319-00900,MTVR,MTVR-0313,M,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",6,fasteners
2026-03-19,WO-260319-00901,MTVR,MTVR-0197,Q,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),1,electrical
2026-03-19,WO-260319-00902,MTVR,MTVR-0247,S,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),1,engine
2026-03-19,WO-260319-00903,LAV,LAV-0074,AN,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",1,comms
2026-03-19,WO-260319-00904,JLTV,JLTV-0015,B,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",1,wheels
2026-03-19,WO-260319-00905,JLTV,JLTV-0248,D,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),11,fasteners
2026-03-19,WO-260319-00906,JLTV,JLTV-0239,A,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2,tires
2026-03-19,WO-260319-00907,JLTV,JLTV-0054,W,6135-01-301-8776,BA-5590 lithium primary battery (radio),5,comms
2026-03-19,WO-260319-00908,AAV-7A1,AAV-7A1-0015,M,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",1,tracks
2026-03-19,WO-260319-00909,HMMWV,HMMWV-0286,Q,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),1,engine
2026-03-20,WO-260320-00910,MTVR,MTVR-0241,S,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-03-20,WO-260320-00911,MTVR,MTVR-0201,AN,2520-01-365-7104,Drive shaft U-joint (MTVR),1,transmission
2026-03-20,WO-260320-00912,MTVR,MTVR-0282,B,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",1,transmission
2026-03-20,WO-260320-00913,MTVR,MTVR-0066,D,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),1,engine
2026-03-20,WO-260320-00914,MTVR,MTVR-0190,A,2940-01-389-2196,Primary fuel/oil filter element (MTVR),4,engine
2026-03-20,WO-260320-00915,MTVR,MTVR-0141,W,2930-01-477-0631,Fuel filter / water separator (MTVR),1,engine
2026-03-20,WO-260320-00916,MTVR,MTVR-0174,M,4720-01-329-4512,Coolant hose (MTVR engine),1,engine
2026-03-20,WO-260320-00917,MTVR,MTVR-0166,Q,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",11,fasteners
2026-03-20,WO-260320-00918,MTVR,MTVR-0050,S,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),1,electrical
2026-03-20,WO-260320-00919,MTVR,MTVR-0226,AN,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2,tires
2026-03-20,WO-260320-00920,MTVR,MTVR-0179,B,6130-01-651-1182,"Power distribution unit, vehicle",1,electrical
2026-03-20,WO-260320-00921,LAV,LAV-0085,D,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",1,wheels
2026-03-20,WO-260320-00922,LAV,LAV-0067,A,5965-01-411-7783,Intercom headset H-250/U,1,comms
2026-03-20,WO-260320-00923,LAV,LAV-0077,W,2540-01-572-3041,"Seat, armored crew (driver)",1,interior
2026-03-20,WO-260320-00924,JLTV,JLTV-0089,M,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",1,wheels
2026-03-20,WO-260320-00925,JLTV,JLTV-0051,Q,2530-01-487-5511,Hydraulic brake caliper (JLTV),1,brakes
2026-03-20,WO-260320-00926,JLTV,JLTV-0181,S,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),1,fasteners
2026-03-20,WO-260320-00927,JLTV,JLTV-0149,AN,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2,tires
2026-03-20,WO-260320-00928,JLTV,JLTV-0389,B,6135-01-301-8776,BA-5590 lithium primary battery (radio),1,comms
2026-03-20,WO-260320-00929,AAV-7A1,AAV-7A1-0016,D,4730-01-441-2298,"Hydraulic seal kit, lift assy",1,hydraulics
2026-03-20,WO-260320-00930,MV-22B,MV-22B-0017,A,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",1,rotor
2026-03-20,WO-260320-00931,HMMWV,HMMWV-0135,W,2940-01-413-1984,Engine air filter element (HMMWV),5,engine
2026-03-21,WO-260321-00932,MTVR,MTVR-0266,M,2520-01-365-7104,Drive shaft U-joint (MTVR),1,transmission
2026-03-21,WO-260321-00933,MTVR,MTVR-0081,Q,2940-01-389-2196,Primary fuel/oil filter element (MTVR),1,engine
2026-03-21,WO-260321-00934,MTVR,MTVR-0046,S,4720-01-329-4512,Coolant hose (MTVR engine),3,engine
2026-03-21,WO-260321-00935,MTVR,MTVR-0174,AN,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",8,fasteners
2026-03-21,WO-260321-00936,MTVR,MTVR-0235,B,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),1,electrical
2026-03-21,WO-260321-00937,LAV,LAV-0034,D,5965-01-411-7783,Intercom headset H-250/U,1,comms
2026-03-21,WO-260321-00938,JLTV,JLTV-0227,A,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",1,wheels
2026-03-21,WO-260321-00939,JLTV,JLTV-0408,W,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),7,fasteners
2026-03-21,WO-260321-00940,JLTV,JLTV-0079,M,2540-01-565-2210,Ballistic glass window panel (JLTV),1,armor
2026-03-21,WO-260321-00941,JLTV,JLTV-0396,Q,6135-01-301-8776,BA-5590 lithium primary battery (radio),3,comms
2026-03-21,WO-260321-00942,M88A2,M88A2-0005,S,2895-01-462-3318,Winch cable assembly 200ft (M88A2),1,winch
2026-03-21,WO-260321-00943,HMMWV,HMMWV-0299,AN,2940-01-413-1984,Engine air filter element (HMMWV),5,engine
2026-03-22,WO-260322-00944,MTVR,MTVR-0136,B,2530-01-356-7711,Power steering pump (MTVR),1,steering
2026-03-22,WO-260322-00945,MTVR,MTVR-0272,D,2920-01-446-5219,Alternator 200A 28V (MTVR),1,electrical
2026-03-22,WO-260322-00946,MTVR,MTVR-0310,A,2940-01-389-2196,Primary fuel/oil filter element (MTVR),3,engine
2026-03-22,WO-260322-00947,MTVR,MTVR-0164,W,2930-01-477-0631,Fuel filter / water separator (MTVR),3,engine
2026-03-22,WO-260322-00948,MTVR,MTVR-0211,M,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",7,fasteners
2026-03-22,WO-260322-00949,MTVR,MTVR-0228,Q,2610-01-561-7748,Radial tire 395/85R20 (MTVR),1,tires
2026-03-22,WO-260322-00950,LAV,LAV-0076,S,5340-01-122-4419,"Bracket, armor liner",1,armor
2026-03-22,WO-260322-00951,JLTV,JLTV-0011,AN,2530-01-487-5511,Hydraulic brake caliper (JLTV),1,brakes
2026-03-22,WO-260322-00952,JLTV,JLTV-0017,B,2520-01-528-3166,Torque converter (JLTV),1,transmission
2026-03-22,WO-260322-00953,JLTV,JLTV-0315,D,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),3,fasteners
2026-03-22,WO-260322-00954,JLTV,JLTV-0070,A,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),1,tires
2026-03-22,WO-260322-00955,JLTV,JLTV-0282,W,6135-01-301-8776,BA-5590 lithium primary battery (radio),3,comms
2026-03-22,WO-260322-00956,HMMWV,HMMWV-0072,M,2940-01-413-1984,Engine air filter element (HMMWV),3,engine
2026-03-23,WO-260323-00957,MTVR,MTVR-0163,Q,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",2,wheels
2026-03-23,WO-260323-00958,MTVR,MTVR-0265,S,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-03-23,WO-260323-00959,MTVR,MTVR-0145,AN,2530-01-356-7711,Power steering pump (MTVR),1,steering
2026-03-23,WO-260323-00960,MTVR,MTVR-0178,B,2520-01-365-7104,Drive shaft U-joint (MTVR),3,transmission
2026-03-23,WO-260323-00961,MTVR,MTVR-0036,D,2920-01-446-5219,Alternator 200A 28V (MTVR),1,electrical
2026-03-23,WO-260323-00962,MTVR,MTVR-0296,A,2940-01-389-2196,Primary fuel/oil filter element (MTVR),5,engine
2026-03-23,WO-260323-00963,MTVR,MTVR-0229,W,2930-01-477-0631,Fuel filter / water separator (MTVR),2,engine
2026-03-23,WO-260323-00964,MTVR,MTVR-0024,M,4720-01-329-4512,Coolant hose (MTVR engine),2,engine
2026-03-23,WO-260323-00965,MTVR,MTVR-0086,Q,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",7,fasteners
2026-03-23,WO-260323-00966,MTVR,MTVR-0274,S,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),2,electrical
2026-03-23,WO-260323-00967,MTVR,MTVR-0160,AN,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),1,engine
2026-03-23,WO-260323-00968,LAV,LAV-0087,B,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",1,wheels
2026-03-23,WO-260323-00969,LAV,LAV-0028,D,5965-01-411-7783,Intercom headset H-250/U,2,comms
2026-03-23,WO-260323-00970,LAV,LAV-0040,A,2540-01-572-3041,"Seat, armored crew (driver)",1,interior
2026-03-23,WO-260323-00971,JLTV,JLTV-0359,W,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",2,wheels
2026-03-23,WO-260323-00972,JLTV,JLTV-0058,M,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),3,fasteners
2026-03-23,WO-260323-00973,JLTV,JLTV-0314,Q,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),5,tires
2026-03-23,WO-260323-00974,JLTV,JLTV-0336,S,6135-01-301-8776,BA-5590 lithium primary battery (radio),9,comms
2026-03-23,WO-260323-00975,AAV-7A1,AAV-7A1-0031,AN,4730-01-441-2298,"Hydraulic seal kit, lift assy",1,hydraulics
2026-03-23,WO-260323-00976,M88A2,M88A2-0005,B,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),1,hydraulics
2026-03-23,WO-260323-00977,HMMWV,HMMWV-0293,D,2940-01-413-1984,Engine air filter element (HMMWV),5,engine
2026-03-23,WO-260323-00978,HMMWV,HMMWV-0291,A,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),1,engine
2026-03-24,WO-260324-00979,MTVR,MTVR-0152,W,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-03-24,WO-260324-00980,MTVR,MTVR-0061,M,2530-01-356-7711,Power steering pump (MTVR),1,steering
2026-03-24,WO-260324-00981,MTVR,MTVR-0023,Q,2520-01-365-7104,Drive shaft U-joint (MTVR),2,transmission
2026-03-24,WO-260324-00982,MTVR,MTVR-0163,S,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",1,transmission
2026-03-24,WO-260324-00983,MTVR,MTVR-0275,AN,2940-01-389-2196,Primary fuel/oil filter element (MTVR),4,engine
2026-03-24,WO-260324-00984,MTVR,MTVR-0019,B,2930-01-477-0631,Fuel filter / water separator (MTVR),6,engine
2026-03-24,WO-260324-00985,MTVR,MTVR-0255,D,4720-01-329-4512,Coolant hose (MTVR engine),1,engine
2026-03-24,WO-260324-00986,MTVR,MTVR-0090,A,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",10,fasteners
2026-03-24,WO-260324-00987,MTVR,MTVR-0296,W,2610-01-561-7748,Radial tire 395/85R20 (MTVR),1,tires
2026-03-24,WO-260324-00988,LAV,LAV-0012,M,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",1,wheels
2026-03-24,WO-260324-00989,LAV,LAV-0044,Q,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",1,comms
2026-03-24,WO-260324-00990,JLTV,JLTV-0290,S,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",3,wheels
2026-03-24,WO-260324-00991,JLTV,JLTV-0188,AN,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),11,fasteners
2026-03-24,WO-260324-00992,JLTV,JLTV-0400,B,6135-01-301-8776,BA-5590 lithium primary battery (radio),8,comms
2026-03-24,WO-260324-00993,HMMWV,HMMWV-0322,D,2940-01-413-1984,Engine air filter element (HMMWV),3,engine
2026-03-25,WO-260325-00994,MTVR,MTVR-0217,A,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-03-25,WO-260325-00995,MTVR,MTVR-0117,W,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-03-25,WO-260325-00996,MTVR,MTVR-0281,M,2920-01-446-5219,Alternator 200A 28V (MTVR),1,electrical
2026-03-25,WO-260325-00997,MTVR,MTVR-0064,Q,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),1,engine
2026-03-25,WO-260325-00998,MTVR,MTVR-0260,S,2940-01-389-2196,Primary fuel/oil filter element (MTVR),5,engine
2026-03-25,WO-260325-00999,MTVR,MTVR-0250,AN,2930-01-477-0631,Fuel filter / water separator (MTVR),3,engine
2026-03-25,WO-260325-01000,MTVR,MTVR-0308,B,4720-01-329-4512,Coolant hose (MTVR engine),1,engine
2026-03-25,WO-260325-01001,MTVR,MTVR-0129,D,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",7,fasteners
2026-03-25,WO-260325-01002,MTVR,MTVR-0057,A,2610-01-561-7748,Radial tire 395/85R20 (MTVR),1,tires
2026-03-25,WO-260325-01003,JLTV,JLTV-0295,W,2530-01-487-5511,Hydraulic brake caliper (JLTV),1,brakes
2026-03-25,WO-260325-01004,JLTV,JLTV-0160,M,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5,fasteners
2026-03-25,WO-260325-01005,JLTV,JLTV-0338,Q,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2,tires
2026-03-25,WO-260325-01006,JLTV,JLTV-0266,S,6135-01-301-8776,BA-5590 lithium primary battery (radio),4,comms
2026-03-25,WO-260325-01007,AAV-7A1,AAV-7A1-0021,AN,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1,hydraulics
2026-03-25,WO-260325-01008,HMMWV,HMMWV-0311,B,2940-01-413-1984,Engine air filter element (HMMWV),5,engine
2026-03-26,WO-260326-01009,MTVR,MTVR-0141,D,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-03-26,WO-260326-01010,MTVR,MTVR-0125,A,2920-01-446-5219,Alternator 200A 28V (MTVR),1,electrical
2026-03-26,WO-260326-01011,MTVR,MTVR-0069,W,2940-01-389-2196,Primary fuel/oil filter element (MTVR),8,engine
2026-03-26,WO-260326-01012,MTVR,MTVR-0124,M,2930-01-477-0631,Fuel filter / water separator (MTVR),1,engine
2026-03-26,WO-260326-01013,MTVR,MTVR-0312,Q,4720-01-329-4512,Coolant hose (MTVR engine),3,engine
2026-03-26,WO-260326-01014,MTVR,MTVR-0199,S,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",11,fasteners
2026-03-26,WO-260326-01015,MTVR,MTVR-0046,AN,2610-01-561-7748,Radial tire 395/85R20 (MTVR),1,tires
2026-03-26,WO-260326-01016,LAV,LAV-0079,B,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",1,comms
2026-03-26,WO-260326-01017,LAV,LAV-0006,D,5965-01-411-7783,Intercom headset H-250/U,1,comms
2026-03-26,WO-260326-01018,JLTV,JLTV-0062,A,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",1,wheels
2026-03-26,WO-260326-01019,JLTV,JLTV-0046,W,2530-01-487-5511,Hydraulic brake caliper (JLTV),1,brakes
2026-03-26,WO-260326-01020,JLTV,JLTV-0131,M,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),4,fasteners
2026-03-26,WO-260326-01021,JLTV,JLTV-0126,Q,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),1,tires
2026-03-26,WO-260326-01022,JLTV,JLTV-0083,S,6135-01-301-8776,BA-5590 lithium primary battery (radio),7,comms
2026-03-26,WO-260326-01023,MV-22B,MV-22B-0011,AN,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",1,rotor
2026-03-26,WO-260326-01024,M88A2,M88A2-0002,B,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),1,hydraulics
2026-03-26,WO-260326-01025,HMMWV,HMMWV-0107,D,2940-01-413-1984,Engine air filter element (HMMWV),3,engine
2026-03-26,WO-260326-01026,HMMWV,HMMWV-0186,A,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),1,engine
2026-03-27,WO-260327-01027,MTVR,MTVR-0157,W,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-03-27,WO-260327-01028,MTVR,MTVR-0087,M,2520-01-365-7104,Drive shaft U-joint (MTVR),1,transmission
2026-03-27,WO-260327-01029,MTVR,MTVR-0011,Q,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",1,transmission
2026-03-27,WO-260327-01030,MTVR,MTVR-0308,S,2940-01-389-2196,Primary fuel/oil filter element (MTVR),5,engine
2026-03-27,WO-260327-01031,MTVR,MTVR-0258,AN,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",8,fasteners
2026-03-27,WO-260327-01032,MTVR,MTVR-0151,B,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),1,electrical
2026-03-27,WO-260327-01033,MTVR,MTVR-0102,D,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2,tires
2026-03-27,WO-260327-01034,MTVR,MTVR-0220,A,6130-01-651-1182,"Power distribution unit, vehicle",1,electrical
2026-03-27,WO-260327-01035,LAV,LAV-0089,W,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",1,comms
2026-03-27,WO-260327-01036,LAV,LAV-0033,M,5965-01-411-7783,Intercom headset H-250/U,1,comms
2026-03-27,WO-260327-01037,LAV,LAV-0070,Q,5340-01-122-4419,"Bracket, armor liner",1,armor
2026-03-27,WO-260327-01038,JLTV,JLTV-0087,S,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",1,wheels
2026-03-27,WO-260327-01039,JLTV,JLTV-0319,AN,2530-01-487-5511,Hydraulic brake caliper (JLTV),1,brakes
2026-03-27,WO-260327-01040,JLTV,JLTV-0256,B,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),7,fasteners
2026-03-27,WO-260327-01041,JLTV,JLTV-0020,D,2540-01-565-2210,Ballistic glass window panel (JLTV),1,armor
2026-03-27,WO-260327-01042,JLTV,JLTV-0053,A,6135-01-301-8776,BA-5590 lithium primary battery (radio),7,comms
2026-03-27,WO-260327-01043,MV-22B,MV-22B-0019,W,2935-01-510-9923,"Fuel control, MV-22 engine",1,engine
2026-03-27,WO-260327-01044,HMMWV,HMMWV-0359,M,2940-01-413-1984,Engine air filter element (HMMWV),4,engine
2026-03-28,WO-260328-01045,MTVR,MTVR-0230,Q,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-03-28,WO-260328-01046,MTVR,MTVR-0124,S,2520-01-365-7104,Drive shaft U-joint (MTVR),2,transmission
2026-03-28,WO-260328-01047,MTVR,MTVR-0013,AN,2920-01-446-5219,Alternator 200A 28V (MTVR),1,electrical
2026-03-28,WO-260328-01048,MTVR,MTVR-0139,B,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),1,engine
2026-03-28,WO-260328-01049,MTVR,MTVR-0260,D,2940-01-389-2196,Primary fuel/oil filter element (MTVR),1,engine
2026-03-28,WO-260328-01050,MTVR,MTVR-0071,A,2930-01-477-0631,Fuel filter / water separator (MTVR),1,engine
2026-03-28,WO-260328-01051,MTVR,MTVR-0035,W,4720-01-329-4512,Coolant hose (MTVR engine),1,engine
2026-03-28,WO-260328-01052,MTVR,MTVR-0041,M,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5,fasteners
2026-03-28,WO-260328-01053,MTVR,MTVR-0316,Q,2610-01-561-7748,Radial tire 395/85R20 (MTVR),1,tires
2026-03-28,WO-260328-01054,MTVR,MTVR-0066,S,6130-01-651-1182,"Power distribution unit, vehicle",1,electrical
2026-03-28,WO-260328-01055,LAV,LAV-0049,AN,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",1,wheels
